household_key,AGE_DESC,INCOME_DESC,MARITAL_STATUS_CODE,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
196,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,829323,830503,834484,860776,847982,6534178,1007195,1106523,1101173,1053690
197,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,840361,951590,1082185,840260,9881593,848136,1126899,9527120,1002236
198,35-44,Under 15K,A,Homeowner,2 Adults Kids,3,1,841266,845078,866227,907014,899624,870547,1029743,844179,1133018,1065593
199,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,936634,12947679,968774,904537,846764,7409670,1072297,936508,948420,861272
200,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,845705,1138189,935546,883404,1037894,12384365,1077703,963971,873203
201,45-54,15-24K,A,Homeowner,2 Adults Kids,5+,3+,834484,6034857,1138292,1108168,5569327,850028,1033234,838186,1130850,5591038
202,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,868401,6533889,6534178,1058779,924610,904360,1029743,962229,1117899,864617
203,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830156,868401,6534178,1029743,1005186,914190,1120592,849843,5569471,8293732
204,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,854496,6534178,1053690,847982,872137,10355644,1110779,852690,835345
205,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,834484,866227,6534178,1028816,1007195,1026118,1072523,1106523,1082185
206,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,926905,1106523,883404,874865,1077643,859155,1002033,5590965,950161,999779
207,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,6534178,1077048,9527257,976199,1071939,897125,1015113,876806
208,45-54,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,823721,830304,845078,865456,858918,897493,6534178,1014948,879504,956609
209,45-54,25-34K,U,Homeowner,2 Adults Kids,3,1,820165,823990,834484,844818,840361,860776,865456,6534178,1029743,849843
210,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,860776,883039,907014,6534178,1082185,1069415,1034134,892920,1007195
211,65+,35-49K,A,Homeowner,Single Female,2,None/Unknown,826695,841266,856942,866227,907466,956609,962229,9526563,972312,862732
212,35-44,Under 15K,U,Unknown,Single Female,1,None/Unknown,820165,867188,856942,397896,1082185,6534078,6533362,1004906,1095068,15596025
213,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1114128,876593,867931,12385918,862139,940332,976300,969568,5591038,944139
214,55-64,Under 15K,B,Homeowner,2 Adults No Kids,2,None/Unknown,840361,883039,872729,13213453,10456226,838258,896444,1082185,956609,1127831
215,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,6534178,1404121,895540,1082185,994928,847270,862139,1134852
216,35-44,50-74K,U,Homeowner,Unknown,1,None/Unknown,820165,866227,9526886,6533936,1077359,939539,1082553,874832,1079987,1128812
217,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,841266,845896,866227,865456,860776,6534178,5569471,1082185
218,45-54,15-24K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,823990,834484,860776,6534178,6544236,10121894,993430,894439,1105467
219,55-64,150-174K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,836548,831509,845307,860776,6534166,6534178,6533889,862349,1010578
220,45-54,35-49K,A,Homeowner,2 Adults No Kids,2,None/Unknown,834484,840361,847982,865456,6534166,6534178,5590287,5584007,5584808,5585735
221,65+,15-24K,U,Unknown,Unknown,1,None/Unknown,840361,852014,867188,6534166,6534178,6533889,849843,1133018,998558,915621
222,35-44,35-49K,A,Unknown,2 Adults No Kids,2,None/Unknown,834484,840361,860776,847982,907014,857006,6534178,999779,913997,5589247
223,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,831728,865456,6534178,6534166,5583547,844165,1133018,987562,932863
224,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,866227,847982,6534178,850925,1089021,995242,1106523,955888,1078478
225,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823721,834484,1102381,987122,850601,914190,1046789,9858947,853095,1029743
226,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,6534178,995242,844179,967762,977798,909894,849264,933067
227,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2690723,6534178,919644,852317,5587043,898601,954424,5585636,5585186,5588666
228,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,860776,6534178,6533889,5569471,926646,903745,1058997,10457040,1095275
229,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,904360,864033,960942,994928,9677462,944466,1132131,995242,833025
230,25-34,25-34K,U,Unknown,Single Female,1,None/Unknown,820165,823990,830503,835618,840361,859191,6534178,5572828,13115903,1029743
231,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,995242,908531,8181231,821787,1105816,1115874,987037,9420254
232,35-44,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,820165,821867,840361,835618,901062,908213,856772,859191,6534178,953476
233,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,995242,5585186,1087960,6979324,950557,1006063,949931,1078652,5591154,1055283
234,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,984715,856772,992151,1072483,844179,1082185,1132770,952254,1037863,833583
235,35-44,250K+,A,Homeowner,2 Adults Kids,5+,3+,820165,840361,830503,845307,845078,860776,859191,6534178,6533889,1003600
236,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,841905,866227,822677,7433886,951176,1126899,915617,5569098,944929,864615
237,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6773219,919644,914190,986582,926307,9935616,883917,1070216,1010681,1137221
238,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,847982,948670,839208,1106523,1102416,866227,989101,1077490,834871
239,45-54,50-74K,U,Renter,Unknown,1,None/Unknown,820165,834484,823990,840361,847982,860776,866227,872137,882138,976998
240,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6034249,1201344,1106523,914190,12810393,9188792,1013321,1283092,1410735,8249513
241,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1028816,860776,10285144,957736,10285141,870515,908846,6534871,5569845,14077333
242,45-54,75-99K,A,Homeowner,2 Adults Kids,5+,3+,820165,840361,845307,866177,1082185,862732,9802643,9802666,1029743,853643
243,65+,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,820165,835618,840361,860776,901062,6534178,6534166,397896,6034857,964853
244,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,859191,1082185,1133018,870927,913210,849843,1023720,964704,10284972
245,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,849264,1404121,6534178,1044078,1061220,981760,1176766,995242,923746,5566092
246,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,861272,848761,6534178,1072957,862139,862349,1030819,978313,1048472,1070820
247,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1082185,827176,1005186,1077555,1133018,1023958,931108,1076881,1062728,903233
248,35-44,125-149K,A,Homeowner,2 Adults Kids,4,2,840361,834484,845896,6534178,1574038,1557849,1728354,1463908,946995,849843
249,35-44,Under 15K,A,Renter,Unknown,3,1,840361,847982,907014,860651,6534178,1029743,883404,1053690,995242,1041157
250,45-54,75-99K,A,Homeowner,1 Adult Kids,4,2,841266,835796,845896,840361,854496,847982,919180,904360,878285,951590
251,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,6534178,862349,1053690,883404,5569327,911878,1040807,1049133,1029743
252,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1124729,6513671,831517,859877,964356,823721,821867,819312,821815,820165
253,45-54,Under 15K,U,Unknown,Single Female,1,None/Unknown,821867,820165,830304,831509,840361,860776,908213,907014,865456,882138
254,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1051069,831536,914190,859237,1053931,1106523,1082185,1053282,945200,1022254
255,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5569230,1097846,847344,1022199,947146,1115576,946839,977268,904777,8090513
256,25-34,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,834484,840361,865178,861272,914190,6534178,397896,880253,1101706,996298
257,25-34,25-34K,U,Unknown,1 Adult Kids,3,2,823990,840361,847982,907014,866227,6534178,859075,1113588,1033615,1070015
258,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,860776,6534178,862349,1120741,919644,995242,1124729,937502,1116578
259,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,1020466,8090537,9677159,842730,1087605,832768,881154,1078440,1071594
260,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,860776,885356,6534166,1028816,904360,1081177,989101,981760,970030
261,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,989101,865456,995242,13877293,13876973,13876761,5568378,896369,9881593
262,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,857390,1130763,1124971,1008814,1058997,1101010,1076571,1123086
263,45-54,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,820165,823721,834484,838738,830775,840361,904360,911162,13210025,995242
264,45-54,75-99K,U,Homeowner,2 Adults No Kids,2,None/Unknown,6534178,953134,1021694,6391349,13512804,825490,6534785,897306,13512044,10355982
265,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,6534178,9553183,1076571,923746,904023,835576,1005186,8090536,922907
266,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1126899,950557,863664,1082185,900072,826249,911878,1003649,1127831
267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1101771,929373,901976,5569098,908213,954809,844165,935393,1060278
268,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,995242,866227,12524032,923746,834952,1085604,929668,902172,1009449
269,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,1139782,1069714,962229,1002459,15660214,1026984,830608,1138953,937571
270,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,882138,6534178,5569230,5569471,8090521,1053690,1007195,8090537,968411
271,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,6534178,821358,1124729,5578494,927191,8090532,1085256,5588238,5586642
272,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5703832,10460426,1929988,1875848,2060582,2025911,2030486,2069591,1945975,1958451
273,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,865456,12810328,1053690,979746,6534480,1085604,1003421,911878,1005186
274,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,868075,889774,1106073,12731714,993638,12384775,821867,823721,820165,819312
275,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,844818,866227,900875,860776,882138,6534178,1050851,839849,822677
276,35-44,35-49K,U,Unknown,Single Male,1,None/Unknown,823990,834484,840361,860776,847982,865178,907014,865456,6534178,995242
277,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,841266,914190,985911,1029743,991999,942088,1098066,897125,915041
278,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,868401,824005,921744,836770,995785,870515,999971,1098066,1126699,1116578
279,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,840361,844818,6534178,1070015,995242,1082212,990797,1082185
280,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,840361,907014,6534178,1133018,1106523,844179,9416729,1045220,836281
281,35-44,50-74K,B,Homeowner,Single Female,1,None/Unknown,840361,6534178,995785,854852,862349,1083721,925626,1070820,1082185,981760
282,45-54,35-49K,U,Unknown,Single Female,1,None/Unknown,834484,840361,844818,860776,877391,6534178,1056651,916122,12524067,995785
283,25-34,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,840361,838867,860776,865178,914190,850841,5995692,1082185
284,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,856772,904360,12325183,9553195,1032584,6704217,5564918,1054802,985949
285,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,904360,6534178,849843,981760,1013389,995242,1030819,878739,1082185,928961
286,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1042167,15452677,1026607,1004476,9570387,869333,1020957,9553154,893080,919032
287,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,6534178,1404121,1106523,843898,1113588,883404,833715,945200,1047944
288,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,829323,840361,6534178,932179,1082185,995785,1076587,1115552
289,45-54,100-124K,B,Homeowner,Single Male,1,None/Unknown,820165,834484,838738,860776,6533889,5583547,981760,5584645,5586642,5578643
290,25-34,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,831728,840361,864741,856772,995242,1003421,947798,866950,955910,919489
291,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,840361,847982,907014,1113588,1012873,1120213,9527487,951526,1050131
292,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,951526,846081,1106523,1015247,1043920,9396770,926646,1018859,820560
293,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,899838,977722,1034686,1014238,987562,981760,12132685,1002558
294,25-34,50-74K,A,Homeowner,2 Adults Kids,4,2,823721,834484,840361,860776,866227,848846,882138,6533889,1426702,1050851
295,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10285144,8090532,10351524,931324,8090560,1080155,994928,5564507,10285141,1131500
296,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,1114597,995242,10121965,844179,1041157,1023226,1082185,988824
297,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,882138,6534178,1071939,12648296,908531,1058629,1029743,844839,8090537
298,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,907014,835576,973673,1013187,822241,987237,845537,1095660,964356
299,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,862974,886033,1087287,1129671,1028579,870780,15971504,983584,1029743,863351
300,55-64,Under 15K,A,Unknown,Single Female,2,None/Unknown,835618,823990,840361,830503,830156,852014,856772,907014,1090017,916122
301,35-44,35-49K,A,Homeowner,2 Adults Kids,4,2,820165,859191,883616,1015474,898510,1082185,886481,5565322,930917,1127831
302,45-54,35-49K,U,Homeowner,2 Adults Kids,3,1,872137,6534178,941741,892008,892531,914513,934788,821344,1102959,1027168
303,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,821867,827671,834484,840361,841266,866227,856772,882138,847982
304,25-34,50-74K,U,Unknown,2 Adults No Kids,2,None/Unknown,820165,860776,854496,854920,6534178,1404121,929668,873627,981944,1100658
305,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,841266,840361,6534178,1139184,8090532,1133850,1044089,6463727,1131047,15452904
306,19-24,35-49K,U,Homeowner,2 Adults Kids,4,2,820165,840361,829323,844818,847982,860776,854496,849066,904360,911162
307,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,6534178,1027874,916767,869195,1065259,1019637,819765,1074040,1082172
308,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,900586,6534178,1110572,6904613,5569230,824022,1043787,1011920,961620,923654
309,25-34,75-99K,A,Homeowner,Single Male,2,None/Unknown,841905,859191,9526886,7167218,925054,890695,962850,831063,1019011,845868
310,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1117059,1098066,997796,972569,968932,843819,1135768,995916,1020466
311,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,1082185,1063207,5584027,1091365,5588666,1005186,1106523,865178
312,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830775,840361,866227,872137,1120592,1118393,1068719,987480,980167,1100818
313,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1082185,2447345,9571047,847344,1003103,823721,821867,819312,821815,820165
314,45-54,75-99K,U,Homeowner,2 Adults Kids,3,1,857390,859191,1124674,1107089,878880,979239,850795,1013321,820486,900698
315,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1085604,1028816,866227,9527290,837270,1022053,15511891,909306,882966,15506577
316,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,845307,847982,6534178,1050131,1053763,900491,1013321,995242,1122358
317,45-54,75-99K,A,Homeowner,Single Male,2,None/Unknown,826695,845307,847982,914190,883268,9245413,983584,951590,1029968,894426
318,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,831509,840361,914190,6534166,6534178,1153346,951102,825618,1122307,5569230
319,45-54,35-49K,U,Homeowner,1 Adult Kids,4,3+,823990,834484,840361,844818,860776,867188,6533889,6534178,899406,1002313
320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,956609,860776,914190,991844,1128016,905913,908846,866355,12731436,1024306
321,45-54,100-124K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,823990,840361,849264,860776,879445,856772,850614,944836,905436
322,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,865178,869465,6534178,1070820,981760,1119051,12263788,1040807
323,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,879152,931608,972143,921836,1122358,902856,979726,925626,1126895
324,45-54,50-74K,U,Unknown,Single Female,1,None/Unknown,820165,834484,840361,901062,6534178,824305,1057260,1127831,1082185,848356
325,35-44,75-99K,A,Homeowner,2 Adults Kids,4,2,820165,840361,860776,397896,995242,976065,1082185,1055863,893501,1029743
326,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8090521,6464144,8090537,1137346,995242,1013928,894764,1101411,1003770,13157899
327,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,883404,1084827,1107289,921288,1064050,852015,870608,947201,860469,1008677
328,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,830503,845307,860776,901062,856942,6534178,7168619,6533889
329,25-34,75-99K,U,Unknown,Single Female,1,None/Unknown,820165,823721,830503,830775,834484,845078,866227,901062,867188,878285
330,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,907014,882138,6534178,995242,1074040,1064892,960318,986912,857849,1053690
331,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,856772,867188,5569135,1103752,5565322,9420353,1063140,1070820,1053690,949023
332,35-44,125-149K,A,Homeowner,2 Adults Kids,5+,3+,820165,829563,834484,840361,844818,857390,914190,1070820,1082185,1028816
333,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,5566209,989075,983936,1007073,986826,965165,897954,822407,938700
334,45-54,Under 15K,A,Homeowner,2 Adults No Kids,2,None/Unknown,834484,840361,845078,847982,860776,856772,867188,6534178,826144,1139830
335,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,847982,883268,1032549,1000605,945652,845208,1076881,834495,1018588
336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860776,6534178,5591038,1015296,923746,908489,1065593,1106523,1041157,1082185
337,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,856772,6534178,6410462,1092937,5569471,9526412,1022872,1128665,873902,965766
338,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,834484,860776,904360,6534178,6534166,1007195,1133018,939636,1026118
339,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,1133018,830750,1106523,1096036,923746,934676,896369,905539,896085
