household_key,AGE_DESC,INCOME_DESC,MARITAL_STATUS_CODE,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
208,45-54,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
209,45-54,25-34K,U,Homeowner,2 Adults Kids,3,1,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
210,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
211,65+,35-49K,A,Homeowner,Single Female,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
212,35-44,Under 15K,U,Unknown,Single Female,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
213,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
214,55-64,Under 15K,B,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
215,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
216,35-44,50-74K,U,Homeowner,Unknown,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
217,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
218,45-54,15-24K,A,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
219,55-64,150-174K,A,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
220,45-54,35-49K,A,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
221,65+,15-24K,U,Unknown,Unknown,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
222,35-44,35-49K,A,Unknown,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
223,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
224,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
225,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
226,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
227,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
228,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
229,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
230,25-34,25-34K,U,Unknown,Single Female,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
231,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
232,35-44,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
233,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
234,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
235,35-44,250K+,A,Homeowner,2 Adults Kids,5+,3+,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
236,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
237,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
238,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
239,45-54,50-74K,U,Renter,Unknown,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
240,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
241,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
242,45-54,75-99K,A,Homeowner,2 Adults Kids,5+,3+,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
243,65+,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
244,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
245,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
246,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
247,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
248,35-44,125-149K,A,Homeowner,2 Adults Kids,4,2,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
249,35-44,Under 15K,A,Renter,Unknown,3,1,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
250,45-54,75-99K,A,Homeowner,1 Adult Kids,4,2,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
251,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
252,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
253,45-54,Under 15K,U,Unknown,Single Female,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
254,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
255,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
256,25-34,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
257,25-34,25-34K,U,Unknown,1 Adult Kids,3,2,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
258,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
259,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
260,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
261,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
262,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
263,45-54,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
264,45-54,75-99K,U,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
265,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
266,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
268,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
269,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
270,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
271,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
272,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
273,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
274,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
275,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
276,35-44,35-49K,U,Unknown,Single Male,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
277,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
278,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
279,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
280,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
281,35-44,50-74K,B,Homeowner,Single Female,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
282,45-54,35-49K,U,Unknown,Single Female,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
283,25-34,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
284,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
285,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
286,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
287,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
288,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
289,45-54,100-124K,B,Homeowner,Single Male,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
290,25-34,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
291,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
292,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
293,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
294,25-34,50-74K,A,Homeowner,2 Adults Kids,4,2,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
295,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
296,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
297,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
298,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
299,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
300,55-64,Under 15K,A,Unknown,Single Female,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
301,35-44,35-49K,A,Homeowner,2 Adults Kids,4,2,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
302,45-54,35-49K,U,Homeowner,2 Adults Kids,3,1,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
303,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
304,25-34,50-74K,U,Unknown,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
305,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
306,19-24,35-49K,U,Homeowner,2 Adults Kids,4,2,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
307,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
308,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
309,25-34,75-99K,A,Homeowner,Single Male,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
310,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
311,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
312,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
313,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
314,45-54,75-99K,U,Homeowner,2 Adults Kids,3,1,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
315,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
316,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
317,45-54,75-99K,A,Homeowner,Single Male,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
318,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
319,45-54,35-49K,U,Homeowner,1 Adult Kids,4,3+,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
321,45-54,100-124K,A,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
322,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
323,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
324,45-54,50-74K,U,Unknown,Single Female,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
325,35-44,75-99K,A,Homeowner,2 Adults Kids,4,2,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
326,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
327,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
328,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
329,25-34,75-99K,U,Unknown,Single Female,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
330,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
331,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
332,35-44,125-149K,A,Homeowner,2 Adults Kids,5+,3+,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
333,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
334,45-54,Under 15K,A,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
335,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
337,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
338,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
339,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
340,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
341,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
342,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
343,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
344,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
345,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
346,65+,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
347,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
348,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
349,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,823721,819312,820165,821815,827656,826695,825123,823990,830127
350,45-54,50-74K,A,Homeowner,1 Adult Kids,4,2,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
351,45-54,50-74K,U,Unknown,Unknown,1,None/Unknown,821867,823721,823990,825123,826695,827656,820165,821815,819312,830127
